ID_FINAL,1,2,3
2,0.397536264325698,0,0.602456129582812
4,0.0991337104110201,0.0288447335155378,0.871977178997146
8,0.681587573453297,0.150081399468933,0.168302991289708
10,0.50356953635496,0.0980664012713304,0.398333382428705
11,0,0.427772662953241,0.572145416027544
12,0.487515576265316,0.0345253782354514,0.477929881799574
13,0.702547023783734,0.297503820835385,0
14,0.343236266546177,0,0.656766665351917
18,0,0,0.999978351733199
21,0,0.197429046727246,0.802505098320177
27,0.650471047210179,0.130890787364886,0.218614943308964
28,0.217355995252046,0.151166035194681,0.631426907173817
31,0,0.328162859419257,0.671768380985622
32,0.226100059748361,0.205345350416748,0.568493736362424
33,0.227977597163696,0.121323375890976,0.650653529284248
35,0.851244815516478,0,0.148774329895384
36,0,0.278458702948912,0.721486889558868
38,0,0,0.999988319501331
39,0.301189769535215,0.184689964784632,0.514066654386513
44,0.0151653990551219,0.079018088758496,0.905766751292264
49,0.332176591590104,0.0640926230870166,0.603692367367507
50,0.422782469750977,0.121244302083809,0.455931585059058
54,0.275171590778984,0.149796091928682,0.574986430525583
55,0.173932249507108,0.0817760499942127,0.744249685569249
56,0.515604266253596,0.111972162741664,0.372402826024074
59,0.206888019612257,0.101730181498706,0.691337338585656
62,0.386093228622277,0.0557505363015991,0.558124743804337
65,0.246320023161615,0.0802602983267019,0.673376172352726
66,0.485367889641527,0.20504053054347,0.309545490210126
70,0.0702674028546233,0.291141533333154,0.638520616990769
73,0.322709550433532,0.318039718074694,0.359190121217573
77,0.354087363884293,0.215209706713463,0.430651286227435
78,0.0686892859297289,0.383600845643011,0.547631459060554
79,0.118780957234781,0.101249498328518,0.779914934608494
80,0.130557291645559,0.297693463923363,0.571679015418317
82,0,0,0.999970468079186
83,0.440275235781412,0.360230040876354,0.199425767216489
85,0.362784004497971,0.139439905590493,0.497733367392583
88,0.166092209701334,0.534928503349557,0.298885391035049
93,0.337024876589128,0.227082613800013,0.435835239559572
94,0.147284463757693,0.111641919179676,0.741023611905359
95,0,0.938943179876497,0.0609185861404161
96,0.169277749191071,0.102472350021804,0.728201968372504
98,0,0.153193870632318,0.846750880807454
101,0.13755283776801,0.243201396406843,0.61917774208385
102,0,0.0122017382574489,0.987772223802973
103,0.0369372816450207,0,0.963040706771686
107,0.0166062607146823,0,0.98336291505886
108,0.135908484582845,0.063845752472422,0.80020128245877
114,0.00588601312822176,0.0410263498147489,0.953038556616438
115,0.18568452607995,0.80787776174401,0.00631268882868538
118,0.373342744734095,0.186331533484162,0.44027577845846
119,0.486626363584442,0,0.513353367343672
120,0.206738135200494,0.22780130562084,0.565398412964529
123,0.032871077458953,0,0.967105148429121
126,0.74446900888342,0,0.255529223657814
130,0.00669969167789941,0.0867154472545419,0.906528938334449
131,0.374265753042069,0,0.625718277534547
136,0.286736144617724,0,0.713247236045337
139,0.0809914300753382,0.0793051063055825,0.839653573762544
141,0.0151998032213864,0.158616845607325,0.826125668014524
142,0,0.612567974563778,0.387347618895953
143,0.453081205191201,0.167833136707004,0.379043259315777
146,0.550038379773723,0,0.449957497828786
152,0.144696112197578,0.183275270676223,0.6719699524035
155,0.255410205478195,0.253229186776456,0.49130159960749
156,0.357246795335542,0.316449409738762,0.326240096915764
157,0.0327626507877621,0.210648077578422,0.756525127416257
160,0.716879790758078,0,0.283107137248837
161,0.165792985386245,0,0.834198580748422
164,0.136034157866587,0.0622630259057139,0.801658581740699
165,0.156596129111308,0.281310204506758,0.562024523772996
166,0.219586482149535,0,0.780389549613802
168,0.333621689631783,0.0118019909312823,0.654545822652691
172,0.219586482149535,0,0.780389549613802
176,0.524754374869416,0.0636824837152614,0.411534782609859
183,0.14497049688723,0.00208254185747063,0.852908074811487
184,0.315228220619234,0,0.684756631332899
187,0.270402685201683,0.0215446150992103,0.708018787135496
188,0.298941918850686,0,0.701044032795434
190,0,0.287259735602279,0.712670236432106
194,0,0.792837652486827,0.207044894778872
195,0.119424367217208,0.00923548617615419,0.87129938779607
196,0.132423839369372,0.02185054565178,0.845684498349926
198,0,0.172173286427272,0.827781451156225
201,0.244569736587498,0.00602971109786701,0.749364094787759
204,0.00669342360274227,0.269886203030105,0.72334569625548
205,0.36493050252943,0.32619197081003,0.308831154197942
213,0.154586998147517,0.0173414335959967,0.828034648351409
216,0.125023360971462,0.0163340569647626,0.858604916062042
217,0.459112161962592,0,0.540897369956034
224,0.186768358495558,0.602801416985327,0.210327538419648
226,0.0630096542784163,0.242160337053381,0.694763978818087
227,0.314462092379267,0.0171666991702945,0.668339307391128
229,0.599813364165304,0,0.400179121121216
231,0.0104755725498876,0.00249063499741909,0.986994632765818
232,0.185522599368051,0.0366448370237587,0.777789747442366
233,0.402058616126745,0.0295901976016713,0.568320094424871
237,0.354093443124041,0,0.645889266589411
238,0.58244716905809,0.0461077868202156,0.371444789963989
239,0.422566703584388,0,0.577416184168744
241,0.0915797775115314,0.0716152253299935,0.836757978027578
245,0.065076767517414,0.047534282826875,0.88734199423528
248,0.149839271099624,0.12451501856723,0.725591123194931
249,0.218017570754706,0.78189733660039,0
252,0,0.594458807205276,0.405440221406302
255,0.0913721401427401,0,0.908597270819777
257,0.0367086143589091,0.155070332673699,0.808160558956257
259,0.240619943168451,0.0774377132956037,0.681903821970798
260,0.0555590430421532,0.0271178469728639,0.917277670257527
261,0.199713437921199,0.431019417286776,0.36918162967235
262,0.332883960123429,0.300790429081653,0.366261712234073
264,0.0850282354341184,0.189317942937511,0.725593214256168
265,0.235851200042134,0.332367987714155,0.431710064942806
268,0.146475590399839,0.0856266157463304,0.767851759635907
269,0,0.44430384853021,0.555616788684879
277,0.273086572321674,0.235809776184688,0.491045114132052
278,0,0.00363447934068273,0.996332626269527
279,0.134672080038317,0.0216795192894545,0.843606202111258
280,0.244774686646767,0.163259493275119,0.591919835598564
281,0.0818723250342564,0.0248465446760834,0.893239572168637
288,0.0369372816450207,0,0.963040706771686
289,0.107257010118349,0.354587801583301,0.538076326499248
291,0.493174294219642,0.0709895044003285,0.435807096270093
293,0.288077273093836,0.296986857736242,0.414876097430822
294,0.0821181364954749,0,0.917848511927561
295,0.435702415440428,0.0501576972362145,0.514108072374607
296,0,0.11847800532355,0.881481810791649
298,0.292644089288306,0.0902141854208423,0.617099425088273
299,0.229383335371155,0.00211375495092255,0.768469321708756
308,0.099229688814392,0,0.900736626095753
311,0.0930819693089467,0.494815072045128,0.412008706215096
312,0.499293323698656,0.0958187619610295,0.404852813026366
314,0.251703677958422,0.0580320888424232,0.690228992106445
316,0.0690337081393803,0.128941523314893,0.801971148015609
317,0.500474102332347,0,0.499516119619446
319,0.266873259313659,0.20662719834155,0.526442943907724
321,0.181527433420126,0.17018732169966,0.648226971461886
323,0.0557519057022074,0.193179140773614,0.751007340645403
326,0.426277849390008,0.128447682256362,0.445240418882332
329,0.386311704788133,0.339547299773225,0.274084953225231
332,0.250009684990816,0.0540728449844262,0.69587668370558
334,0.460275222233473,0.0506947160056349,0.489001699496047
336,0.44056995060139,0.230388640035192,0.328994927204897
337,0,0.402608606858437,0.597328597254024
338,0.260795434530396,0,0.739170366464954
339,0.0748830735402207,0.23686518509319,0.688184193208311
341,0.515846130608192,0.264142214348273,0.219962225984364
345,0.161947940013308,0.00847111211468877,0.82954160089239
346,0.124850198150922,0.270761845287435,0.604319557295147
347,0.760305712496946,0,0.239702832828668
349,0.573256873925057,0,0.426747673339104
352,0,0.00363447934068273,0.996332626269527
353,0.542460232258507,0.0800718628570791,0.37744481467075
354,0.454060475753592,0.485375872707293,0.0604845532933857
356,0.185522599368051,0.0366448370237587,0.777789747442366
357,0,0.750225923647226,0.24965794333777
359,0,0.160646834407729,0.839300784600435
362,0.0634114515052887,0.145338456472975,0.79118968690924
369,0.291624489109281,0.029530327920733,0.678810694736624
370,0.365241400445348,0.0180767922196165,0.616653187633509
372,0.0511547524673685,0.417530492824311,0.531228869296521
375,0.131551919008879,0.476508701121244,0.391852405552412
378,0.10040583971615,0.259190528411286,0.640334243780888
379,0.0357911405001364,0.21177067868605,0.752376647118359
381,0.592150736765164,0.0865044498780346,0.321331387616902
384,0,0,0.999988319501331
385,0.210558730396123,0.251943063493251,0.537436080573592
386,0.359701914803452,0.0781261195399283,0.562136289819778
389,0.468574292773646,0,0.531413614289316
392,0,0,0.999959760921376
396,0,0.200454517623083,0.799477568537775
401,0.109205915349199,0.0120966639036273,0.878655912989903
403,0.160728522378093,0.257344862457968,0.581861639494129
404,0.0505604276810036,0.0521843651817058,0.897208512600838
408,0.411615256987967,0.293223367931291,0.295103245070105
416,0.422266797856393,0.444594994269635,0.133066368580939
419,0.271388510361971,0,0.728601920032477
420,0.165283961141097,0.275210680063896,0.55944012226741
421,0.140231045448384,0,0.859735066432169
423,0.114210081122243,0,0.885779713315478
424,0,0,0.999976629861049
427,0.302088508433533,0.42566239898472,0.272179118093479
429,0.347335022952674,0.0697967036738181,0.582829444225457
433,0.288677113314298,0.0785834019772214,0.632700257752153
436,0.0752406231738242,0.265941839755557,0.65874908248158
437,0.0708968869962821,0.0314895290269521,0.897571950853134
440,0.0122226781086528,0.0583280935790617,0.929399011890401
445,0.245683081380705,0.14960894797117,0.604656594674739
447,0.051103309452826,0.131991473059832,0.81684789422118
448,0.431150186474758,0,0.568839064976661
452,0,0.0458033084248677,0.954151600078307
453,0.0302564738146037,0,0.969720139956639
459,0.0611222181097651,0.0848685074423376,0.853957928306108
462,0,0.152452611032654,0.847487742418958
466,0.0975935262304911,0.29995943379145,0.602375460479262
470,0.111832163945438,0.231767119915607,0.656337763231078
474,0.129262697145151,0.015147038187739,0.855552909381412
475,0.242437189768728,0,0.757545915937578
476,0,0.168269634976961,0.831683506185307
482,0.161920381145843,0.16126117277189,0.676762875348575
483,0,0.525734879061185,0.474171303054465
484,0.362030420864489,0.161455686685202,0.476470842346235
485,0.197056786836883,0.140611117347428,0.662279297495679
487,0.674304442034031,0.0124879484828748,0.313205153998176
490,0.168231953074932,0.335357407667443,0.496339137001837
492,0,0.370584568505695,0.6293325930599
495,0.186528663727058,0.560203890692961,0.253174173682907
496,0.0652601192414368,0.455487859487246,0.479160836801846
497,0.0510276750307085,0.0370529301637088,0.911876305396697
498,0.377756646589003,0,0.622240239247491
500,0.0187659735997588,0.247481589095099,0.73367882311255
501,0.217643405664899,0.196100590433909,0.586194094161254
503,0.351724988032053,0,0.64828126148287
504,0.198746941583037,0.26467244598645,0.536517512371146
505,0.422566703584388,0,0.577416184168744
506,0.390467119684151,0.0456931718561986,0.563809889247883
507,0.304897185268367,0.468458707206767,0.226563070614797
511,0.54363551011709,0.367750580895645,0.0885549562345072
514,0.237598156626737,0.321035677264747,0.441299573635641
518,0.642854560940528,0.00495813338388448,0.352167396231642
523,0.0686413010827217,0.29715482486727,0.634129767551219
528,0.0690337081393803,0.128941523314893,0.801971148015609
534,0.226647392037636,0.267641324424306,0.505649993225646
535,0.421780908095235,0.205118611772375,0.373052442309341
537,0.133365574707596,0.268377530514541,0.598189119633619
541,0.00669969167789941,0.0867154472545419,0.906528938334449
543,0.175317134116985,0,0.824671881422125
546,0.132168349462854,0.238016528734695,0.629749940724869
550,0,0.556118023279749,0.4437987570147
552,0.279996474246608,0.565106230641313,0.154809436982194
554,0.729373429049415,0.0535800267264345,0.217025485213587
557,0.307649637861955,0,0.692328746110187
558,0.444044595949987,0.555885557816412,0
561,0.224621726378776,0,0.775350041319924
562,0.429141635083842,0.213415591663971,0.35739241440543
564,0.264043900336495,0.188395135259112,0.547504336672465
566,0.0978723284546667,0.219396248288381,0.682666406437457
568,0.188786330460774,0.226766900703556,0.584390852406745
571,0.502332333470119,0,0.497670808864481
572,0,0,0.999988319501331
573,0.225112284860358,0.472919716439046,0.301876969647044
574,0.559016319956819,0.151520628838525,0.289440153339897
575,0.250125864733635,0.0974249080940041,0.652401934909636
577,0.174249232207461,0.215203306867407,0.610484934619714
578,0.0555590430421532,0.0271178469728639,0.917277670257527
579,0.545910695440144,0.199032804268242,0.255010483428287
581,0.710455344132755,0.18372232056307,0.105800160253079
582,0,0.426302888534933,0.573609871790705
584,0.111665624999189,0.197442378710672,0.690830062032005
587,0.0100083252001807,0.0176220700154211,0.972326839969956
588,0.356131383347664,0.20895559217551,0.434863733858271
589,0,0.543981026666187,0.455930309470791
590,0.128786098778613,0.276355502427245,0.594790581889152
591,0.21466674463086,0,0.785323009067995
592,0.155479311146138,0,0.84449341021679
594,0.452076839060913,0,0.547934230723001
595,0,0.164122275417913,0.835832668212344
596,0.219586482149535,0,0.780389549613802
597,0,0.365845130217904,0.634070140262548
598,0.467186087525904,0.166520327889098,0.366250540945789
599,0.311762634632669,0,0.688211418295353
603,0,0.00363447934068273,0.996332626269527
608,0.0739177738289206,0.0398153688017582,0.886221352230894
613,0.507312911726316,0.113751919924636,0.378904805791176
617,0.546369172459586,0.0273315342254364,0.426273022477307
619,0.717283378751732,0.189162663017315,0.0935288086444961
621,0.0399030943655267,0.0407867572256751,0.919262140473627
622,0,0.056731713210459,0.9432333874832
626,0.100603280981459,0.611294706678391,0.287996022465111
627,0.0464876387672291,0.186267821299794,0.767184318003639
628,0,0.497362122905461,0.502560890605236
629,0.464841381043908,0,0.53515227115882
633,0.22123583034897,0.527133324656618,0.251535673740157
634,0.421786501681235,0.578130310048952,0
637,0.0476743040675546,0,0.952288701699785
641,0.224559973901145,0.0143487970260338,0.761054207727793
647,0.141902484624242,0.206283474853524,0.651751095185017
648,0.224621726378776,0,0.775350041319924
650,0.100774178185887,0.142116605610627,0.757052655079161
651,0.0199240338928852,0.314743056217233,0.665256703263229
653,0.170696614239679,0.113166102044691,0.716086482614394
654,0.210931033717217,0.0457691660072746,0.743259094523588
656,0.0540832997620913,0.19007650260068,0.755777733034083
657,0,0.539295230431145,0.460618529031712
658,0.39800114400784,0.100244899739017,0.50171614332221
659,0.175763071729859,0,0.824215543399557
660,0.326891112613706,0,0.673110621461384
662,0.273859622205289,0.160599207072951,0.565499120973357
666,0.294016624585328,0.51801361480119,0.187884422745804
667,0.0992952903472597,0.0268097993583398,0.873850849502485
668,0.427637264451886,0.243903807383225,0.328408580239406
674,0.0327626507877621,0.210648077578422,0.756525127416257
675,0.0748074391181033,0.141926642197065,0.783212604383829
678,0.176459863345163,0.0565150034054452,0.766987017720708
683,0.161418284110908,0.119844385695988,0.718683810295425
691,0.14497049688723,0.00208254185747063,0.852908074811487
692,0.0318303500311499,0.455718194690313,0.512354974332556
694,0.098921828761892,0.0762551565606447,0.824776827556973
695,0.541530494194705,0.102995330281288,0.355437665001809
696,0.216481428204987,0.217758526987196,0.565702421995135
699,0.0407924319785707,0.473082276336841,0.486034062951387
700,0.0120167034415887,0,0.987942787638144
706,0,0.32858759426037,0.671350730336233
710,0.282114908119304,0,0.717873157528394
711,0.380547674930107,0.281969515528701,0.337422722628584
714,0.248129957451295,0.133939353848369,0.617883199255969
717,0.544580963192359,0,0.455407622251515
723,0.321905980168569,0.409676967350403,0.268344207847118
724,0.217576647231439,0.26032544717438,0.522032512360832
730,0.131565828843801,0.103023964016531,0.765363973078088
733,0.209829851671894,0.137034645188087,0.653083641003387
737,0.242158687312463,0.157698446951732,0.600092357963886
740,0.0685905225970843,0.0890841621348059,0.842275764798429
742,0.122617290175134,0.22547013364312,0.651850915187394
744,0.0369372816450207,0,0.963040706771686
747,0.364366035406692,0.348479822362275,0.28709552298623
749,0.168442783292819,0.831520889263749,0
753,0.0214923541645221,0.306397868565713,0.672034096424402
755,0.454600038827792,0.301126241485485,0.24422315695771
759,0,0.195362699716501,0.804569854616237
760,0.130504522893,0.0147993256166905,0.85465888722244
769,0.481541535942976,0,0.518463620235319
771,0.253145541019273,0.230580148618901,0.516220569123681
772,0.753107920285685,0.246872602379791,0
775,0.115763921015122,0.14917347858798,0.735008148769853
777,0.0927049122408721,0.0234126764983851,0.883839987971574
778,0.252773709161085,0.401058417494769,0.346092662760106
779,0.127760449077179,0.16670988153413,0.705472085978823
780,0.0258999798363111,0.199567131200602,0.774466699577114
781,0.42158804543518,0.0390573179716257,0.539322771921465
783,0,0.172333397587729,0.827608038441766
786,0.392082481634353,0.299932087266085,0.307927959235284
788,0.327932230808584,0.0624954805227129,0.609533985847281
789,0.33622723761942,0.0576968917512099,0.6060425630902
791,0.0644368981553684,0.136164109858786,0.799342235152333
793,0.555816289820424,0,0.444168954668891
803,0.70095703834328,0.293351959752397,0.00565876909927429
804,0.296541582440835,0.351717832331389,0.351671400373207
805,0,0,0.999988319501331
806,0.486626363584442,0,0.513353367343672
807,0.224621726378776,0,0.775350041319924
810,0.115785577501637,0.508644972495596,0.375478109234398
812,0.272950488279918,0,0.727038527510857
813,0.0748074391181033,0.141926642197065,0.783212604383829
814,0,0.486116197234822,0.513809703256708
815,0.144400271125123,0.057898193263647,0.79765694809222
818,0.469935176091166,0.213871280064105,0.316146570758748
824,0.174194842522625,0.424659854432461,0.401062674009086
831,0.0120167034415887,0,0.987942787638144
833,0.0766633329797991,0.358665895372807,0.564592428775941
835,0.470933225284919,0,0.529043200093547
836,0.688227904393879,0.166100444633119,0.145654924253176
838,0.345662228034978,0,0.654322104875976
839,0.471014636669256,0.0261808589731216,0.502778724005084
844,0.14400806658445,0,0.855958619920778
845,0.16061932625607,0.0584742276181861,0.780863539997386
846,0.0432365506305735,0.434748203268594,0.521925209454496
847,0,0.54912176714462,0.450800627829928
849,0.247582231139881,0.260063641902862,0.49229383471554
850,0.49639343137853,0.143571641121377,0.359994446694377
851,0.26859298991581,0.0443358776598015,0.687033677475719
855,0.511055816237264,0,0.488922265149868
857,0.312031410057665,0.188411730143707,0.499504423599647
859,0,0.098900542294644,0.90105236129198
