ID_FINAL,1,2,3
3,0,0.99979078655298,0
9,0,0.917489525452751,0.0822706180607957
11,0.0161030999936769,0.887613335999175,0.0960428032774867
22,0.0419485132729985,0.545868319734762,0.411956623606724
24,0.0874099971249163,0,0.912463080992
25,0.0734840178192409,0.609400101175917,0.316893898489182
35,0.191364193717525,0.52670033195118,0.281755343248517
38,0,0.982434638900217,0.0173329441817483
39,0,0.685403238049219,0.314362714256472
40,0.142144537222782,0.271023631278126,0.586643740719653
42,0.296988180558768,0.44260423643495,0.260258627473746
52,0.0128170102758132,0.918526526149999,0.0684154971043537
53,0,0.615851463294427,0.383920258094037
59,0,0.810119322638616,0.189643097371796
61,0,0.999790222332957,0
63,0.0347774827159478,0.947037166626863,0.0179501995885922
67,0.00693562227327121,0.684676855641979,0.308149023617571
74,0.0501292149512572,0.778518555627865,0.171121715489216
76,0.167339524411946,0.629026498606035,0.203454676112458
80,0,0.996082701484882,0.00367748353912784
87,0,0.999793365844516,0
94,0.0171685359449261,0.795029337138471,0.187565658582952
98,0,0.702377353661748,0.297381382080383
100,0,0.368536482482985,0.631228845674488
107,0,0.94015028421183,0.0596080003377812
110,0,0.999773423666031,0
115,0,0.453088048866068,0.546685200234502
118,0.229597209474752,0.465123842960166,0.305109056495945
122,0,0.804153396888606,0.19561457495431
123,0.298145049692631,0.463292477946659,0.238412107444023
127,0.00726242472624621,0.627140116140788,0.365364166540531
132,0,0.942271924267164,0.0574893734025143
137,0.0487621590344463,0.564757552970839,0.386251394287849
138,0.489773809400472,0,0.5103771566433
140,0.00623025572114256,0.856645856448914,0.136882311773119
152,0.0549212301608766,0.875424270924198,0.0694243817139976
160,0.0596758635283058,0.863520152503791,0.0765757642166254
162,0,0.654458979395978,0.345312840100212
169,0,0.55735142389981,0.442413827931159
170,0,0.91655395539223,0.0832088080742132
174,0,0.925215016616886,0.0745499096107857
178,0.00994425201602907,0.778561590965155,0.21125483399573
188,0.255566340626771,0.683595762685765,0.0606863268673435
196,0.0131179255968946,0.572246198499134,0.414401551148132
197,0,0.139026659558057,0.860760613766202
200,0.0239928887622268,0.975769955672694,0
206,0,0.833023900349288,0.166739381069411
215,0.00402648631873001,0.995742497511963,0
216,0.074705096658123,0.608933529756654,0.316139198703745
217,0.313834905153932,0.415949759718925,0.270078925518507
235,0.0445417023966921,0.882881725177654,0.0723519537078479
248,0.0176724472114824,0.670779778384304,0.311315260961694
250,0,0.798852396016177,0.20090826750717
254,0,0.542258012229175,0.457522260426307
255,0,0.75547840848929,0.244288166817652
279,0,0.999776579799158,0
283,0,0.733586980751317,0.266178341575912
287,0.0566192569897449,0.804776851947067,0.138376794704575
293,0.0055246920418429,0.821582902559187,0.172648597836061
304,0.0132738592606789,0.436796431675181,0.549695657468728
327,0,0.752400865559008,0.247360860495048
334,0.0321842613249194,0.967591812803155,0
338,0.226641147140597,0.5180645321218,0.255128110639316
347,0.0596758635283058,0.863520152503791,0.0765757642166254
350,0.220784129754133,0.651003449779404,0.128035308923861
365,0,0.769194190387007,0.230562850364142
366,0,0.890043874866183,0.109714862838656
367,0.0124453283079326,0.427896692543282,0.559427145977326
369,0.0387238123973323,0.294100548962086,0.666946596306041
